id,key,value,type
2757342305,phone,215-684-5977,contact
2757342305,name,Whitehall Tenant Council,regular
2757342305,opening_hours,Mo-Fr 10:00-15:00,regular
2757342305,social_facility,food_bank,regular
2757592880,city,Philadelphia,addr
2757592880,housenumber,701,addr
2757592880,postcode,19123,addr
2757592880,state,PA,addr
2757592880,street,North 8th Street,addr
2757592880,amenity,social_facility,regular
2757592880,phone,215-923-1544,contact
2757592880,name,Friends Neighborhood Guild,regular
2757592880,opening_hours,Mo-Fr 08:30-16:30,regular
2757592880,social_facility,food_bank,regular
2757592881,city,Philadelphia,addr
2757592881,housenumber,610,addr
2757592881,postcode,19123,addr
2757592881,state,PA,addr
2757592881,street,North 6th Street,addr
2757592881,amenity,social_facility,regular
2757592881,phone,215-627-1656,contact
2757592881,name,Helping Hand Rescue Mission,regular
2757592881,note,"Weekly lunch served on Sundays (limited capacity), phone is only answered on Thursday.",regular
2757592881,opening_hours,Su 12:30+,regular
2757592881,social_facility,food_bank,regular
2757601364,city,Philadelphia,addr
2757601364,housenumber,907,addr
2757601364,postcode,19123,addr
2757601364,state,PA,addr
2757601364,street,Hamilton Street,addr
2757601364,amenity,social_facility,regular
2757601364,phone,215-236-7864,contact
2757601364,name,Our Brother's Place,regular
2757601364,note,Meals on major holidays are operated on weekend schedule. Call for emergencies.,regular
2757601364,opening_hours,"Su,Sa 08:30-09:30 open ""Breakfast"", Mo-Fr 07:30-08:30 open ""Breakfast"", Su-Sa 12:00-13:00 open ""Lunch"", Su,Sa 16:30+ open ""Dinner"", Mo-Fr 17:00+ open ""Dinner""",regular
2757601364,operator,Bethesda Project,regular
2757601364,phone,215-236-7024,regular
2757601364,social_facility,food_bank,regular
2757601365,city,Philadelphia,addr
2757601365,housenumber,315,addr
2757601365,postcode,19107,addr
2757601365,state,PA,addr
2757601365,street,Broad Street,addr
2757601365,amenity,social_facility,regular
2757601365,phone,215-735-4847,contact
2757601365,name,Broad Street Ministry,regular
2757601365,note,Soup kitchen located across from the Kimmel Center on S. Broad Street.,regular
2757601365,opening_hours,"Tu 11:00-17:00, Th 11:30-13:00 open ""Soup Kitchen""",regular
2757601365,social_facility,food_bank,regular
2757601366,city,Philadelphia,addr
2757601366,housenumber,2100,addr
2757601366,postcode,19103,addr
2757601366,state,PA,addr
2757601366,street,Arch Street,addr
2757601366,amenity,social_facility,regular
2757601366,phone,215-832-0831,contact
2757601366,name,Center for Social Responsibility (Mitzvah Food Project),regular
2757601366,note,Accepts emergency calls.,regular
2757601366,opening_hours,"Th[1,3] 16:00-17:00",regular
2757601366,social_facility,food_bank,regular
2757601367,city,Philadelphia,addr
2757601367,housenumber,2111,addr
2757601367,postcode,19103,addr
2757601367,state,PA,addr
2757601367,street,Chestnut Street,addr
2757601367,amenity,social_facility,regular
2757601367,phone,215-567-3242,contact
2757601367,name,Lutheran Church of the Holy Communion,regular
2757601367,note,Always open for emergency food.,regular
2757601367,opening_hours,"Tu,Fr 12:00-16:00 open ""Soup Kitchen"", We[2,4] 11:00-13:00",regular
2757601367,social_facility,food_bank,regular
2757601368,city,Philadelphia,addr
2757601368,housenumber,21,addr
2757601368,postcode,19107,addr
2757601368,state,PA,addr
2757601368,street,South 12th Street,addr
2757601368,amenity,social_facility,regular
2757601368,phone,215-564-0652 ext. 237,contact
2757601368,name,Mazzoni Center,regular
2757601368,note,8th floor. Serves clients with HIV. Medical referral required.,regular
2757601368,opening_hours,"Mo,We-Fr 09:30-16:30",regular
2757601368,social_facility,food_bank,regular
2757601370,city,Philadelphia,addr
2757601370,housenumber,334,addr
2757601370,postcode,19107,addr
2757601370,state,PA,addr
2757601370,street,South 13th Street,addr
2757601370,amenity,social_facility,regular
2757601370,phone,215-545-5153,contact
2757601370,name,Mercy Hospice,regular
2757601370,note,For women and children. Soup kitchen.,regular
2757601370,opening_hours,Mo-Fr 12:00-12:45,regular
2757601370,social_facility,food_bank,regular
2757601371,city,Philadelphia,addr
2757601371,housenumber,412,addr
2757601371,postcode,19106,addr
2757601371,state,PA,addr
2757601371,street,Pine Street,addr
2757601371,amenity,social_facility,regular
2757601371,phone,215-925-8051,contact
2757601371,name,Old Pine Presbyterian Church,regular
2757601371,note,Must call first. Only for senior 60+.,regular
2757601371,opening_hours,Sa 12:00+,regular
2757601371,social_facility,food_bank,regular
2757601372,city,Philadelphia,addr
2757601372,housenumber,321,addr
2757601372,postcode,19106,addr
2757601372,state,PA,addr
2757601372,street,Willings Alley,addr
2757601372,amenity,social_facility,regular
2757601372,phone,215-923-2581,contact
2757601372,name,Old St. Joseph's,regular
2757601372,note,Referral required.,regular
2757601372,opening_hours,"Tu,Th,Sa 11:30-13:30",regular
2757601372,social_facility,food_bank,regular
2757601373,city,Philadelphia,addr
2757601373,housenumber,1221,addr
2757601373,postcode,19107,addr
2757601373,state,PA,addr
2757601373,street,Race Street,addr
2757601373,amenity,social_facility,regular
2757601373,phone,215-563-7763,contact
2757601373,name,St. John's Hospice,regular
2757601373,note,Men only - open to the public,regular
2757601373,opening_hours,Mo-Fr 11:30-13:00,regular
2757601373,social_facility,food_bank,regular
2757601374,city,Philadelphia,addr
2757601374,housenumber,1625,addr
2757601374,postcode,19103,addr
2757601374,state,PA,addr
2757601374,street,Locust Street,addr
2757601374,amenity,social_facility,regular
2757601374,phone,267-278-3004,contact
2757601374,name,St. Mark's Food Cupboard,regular
2757601374,note,"Food pantry. Only serves clients in 19102, 19103, 19106, 19107, 19145, 19146, 19147, 19147. Closed one week during the summer. Please do not call after 5pm.",regular
2757601374,opening_hours,Tu-Fr 09:30-11:00,regular
2757601374,social_facility,food_bank,regular
2757601375,city,Philadelphia,addr
2757601375,housenumber,313,addr
2757601375,postcode,19106,addr
2757601375,state,PA,addr
2757601375,street,Pine Street,addr
2757601375,amenity,social_facility,regular
2757601375,phone,215-925-5968,contact
2757601375,name,St. Peter's Food Cupboard,regular
2757601375,note,Open every Saturday.,regular
2757601375,opening_hours,"Sa 08:00-10:00 ""Food pantry""",regular
2757601375,social_facility,food_bank,regular
2757601376,city,Philadelphia,addr
2757601376,housenumber,302,addr
2757601376,postcode,19105,addr
2757601376,state,PA,addr
2757601376,street,North 13th Street,addr
2757601376,amenity,social_facility,regular
2757601376,phone,215-922-6400,contact
2757601376,name,Sunday Breakfast Rescue Mission,regular
2757601376,note,Serves three meals every day. Must be on time. Doors open 30 minutes before meal.,regular
2757601376,opening_hours,"07:00+ open ""Breakfast"", 12:00+ open ""Lunch"", 18:00+ open ""Dinner""",regular
2757601376,social_facility,food_bank,regular
2757601390,city,Philadelphia,addr
2757601390,housenumber,1417,addr
2757601390,postcode,19102,addr
2757601390,state,PA,addr
2757601390,street,Locust Street,addr
2757601390,amenity,social_facility,regular
2757601390,phone,215-564-6388,contact
2757601390,name,Youth Health Empowerment Project,regular
2757601390,note,Third floor.,regular
2757601390,social_facility,food_bank,regular
2759151016,city,Philadelphia,addr
2759151016,housenumber,7916,addr
2759151016,postcode,19136,addr
2759151016,state,PA,addr
2759151016,street,Frankford Avenue,addr
2759151016,amenity,social_facility,regular
2759151016,phone,267-254-3559,contact
2759151016,name,Living Word Church,regular
2759151016,note,Serves only 19136. Photo ID required.,regular
2759151016,opening_hours,Th 09:30-11:30,regular
2759151016,social_facility,food_bank,regular
2759151023,city,Philadelphia,addr
2759151023,housenumber,7340,addr
2759151023,postcode,19136,addr
2759151023,state,PA,addr
2759151023,street,Jackson Street,addr
2759151023,amenity,social_facility,regular
2759151023,phone,215-624-5920,contact
2759151023,name,Northeast Philadelphia Family Service Center (Catholic Social Services),regular
2759151023,note,"Households throughout Phila. can obtain food once every 30 days, with proof of address, photo ID for all adults & Soc Sec cards for children.",regular
2759151023,opening_hours,"We,Fr 9:00-12:00",regular
2759151023,social_facility,food_bank,regular
2759151029,city,Philadelphia,addr
2759151029,housenumber,7212,addr
2759151029,postcode,19135,addr
2759151029,state,PA,addr
2759151029,street,Keystone Street,addr
2759151029,amenity,social_facility,regular
2759151029,phone,215-332-2067; 215-333-2289,contact
2759151029,name,Star of Hope Baptist Church,regular
2759151029,note,Open weekly.,regular
2759151029,opening_hours,Tu 10:00-14:00,regular
2759151029,social_facility,food_bank,regular
2760042238,city,Philadelphia,addr
2760042238,full,16th Street and JFK Boulevard,addr
2760042238,postcode,19103,addr
2760042238,amenity,marketplace,regular
2760042238,name,Suburban Station Farmers Market,regular
2760042238,opening_hours,Jan-Dec: Th 12:00-18:30,regular
2760042238,operator,Farm to City,regular
2760042238,shop,farm,regular
2760042238,source,http://www.septa.org/events/farmersMarket.html,regular
2760042645,city,Philadelphia,addr
2760042645,housenumber,995,addr
2760042645,postcode,19107,addr
2760042645,street,Chestnut Street,addr
2760042645,amenity,marketplace,regular
2760042645,name,Jefferson Farmers Market,regular
2760042645,opening_hours,May-Oct:Th 11:00-15:30,regular
2760042645,operator,Farm to City,regular
2760042645,shop,farm,regular
2760042645,website,https://www.facebook.com/pages/Jefferson-Farmers-Market/129580207073874,regular
2760044052,city,Philadelphia,addr
2760044052,full,"Under Rt 1 overpass, South Ferry Road at Kelly Drive",addr
2760044052,postcode,19129,addr
2760044052,amenity,marketplace,regular
2760044052,name,East Falls Farmers Market,regular
2760044052,opening_hours,May-Oct: Sa 10:00-14:00,regular
2760044052,operator,Farm to City,regular
2760044052,shop,farm,regular
2760044052,source,http://www.septa.org/events/farmersMarket.html,regular
2760044909,city,Philadelphia,addr
2760044909,housenumber,7650,addr
2760044909,postcode,19118,addr
2760044909,state,PA,addr
2760044909,street,Germantown Avenue,addr
2760044909,amenity,marketplace,regular
2760044909,name,Chestnut Hill Growers Market,regular
2760044909,opening_hours,Sa: 10:00-12:00,regular
2760044909,operator,Farm to City,regular
2760044909,shop,farm,regular
2760044909,website,https://www.facebook.com/ChestnutHillFarmersMarket,regular
2760049622,city,Philadelphia,addr
2760049622,full,Southeast corner of Dickinson Square,addr
2760049622,postcode,19148,addr
2760049622,amenity,marketplace,regular
2760049622,name,Dickinson Farmers Market,regular
2760049622,opening_hours,Jun-Oct: Su 10:00-14:00,regular
2760049622,operator,Farm to City,regular
2760049622,shop,farm,regular
2760049622,website,http://www.dspfarmersmarket.com/,regular
2760051352,city,Philadelphia,addr
2760051352,postcode,19103,addr
2760051352,street,Market Street,addr
2760051352,amenity,marketplace,regular
2760051352,name,IBC Farmers Market,regular
2760051352,opening_hours,May-Sep: We 10:30-14:30,regular
2760051352,operator,Farm to City,regular
2760051352,shop,farm,regular
2760059634,city,Philadelphia,addr
2760059634,full,12th Street and Arch Street,addr
2760059634,postcode,19107,addr
2760059634,amenity,marketplace,regular
2760059634,name,Fair Food Farmstand,regular
2760059634,opening_hours,Mon-Sat: 8:00 - 18:00; Sunday: 9:00 - 17:00,regular
2760059634,operator,Fair Food,regular
2760059634,shop,farm,regular
2760059634,source,http://www.fairfoodphilly.org/fair-food-farmstand-2/,regular
2760098506,city,Philadelphia,addr
2760098506,housenumber,2501,addr
2760098506,postcode,19125,addr
2760098506,street,East Cumberland Street,addr
2760098506,amenity,marketplace,regular
2760098506,name,Greensgrow Farmstand,regular
2760098506,opening_hours,"Mo-Fr 10:00-18:00, Sa 9:00-17:00, Su 10:00-16:00, Farmstand: Th 15:00-19:00, Sa 10:00-14:00",regular
2760098506,operator,Greensgrow Farm & Nursery,regular
2760098506,shop,farm,regular
2760098506,website,http://www.greensgrow.org/farmstand/,regular
2760106548,city,Philadelphia,addr
2760106548,full,South 33rd Street and Market Street,addr
2760106548,postcode,19104,addr
2760106548,amenity,marketplace,regular
2760106548,name,Drexel University Farmers Market,regular
2760106548,opening_hours,May-Oct: Tu 11:00-15:00,regular
2760106548,operator,Drexel Business Services,regular
2760106548,shop,farm,regular
2760106548,website,http://www.drexel.edu/green/programs_markets.html,regular
2760111856,city,Philadelphia,addr
2760111856,full,Lancaster Avenue and Powelton Avenue,addr
2760111856,postcode,19104,addr
2760111856,amenity,marketplace,regular
2760111856,name,Lancaster Ave Farmers Market,regular
2760111856,opening_hours,"May-Oct: Sa 10:00-16:00, PH Off",regular
2760111856,operator,John King,regular
2760111856,shop,farm,regular
2760111856,source,http://www.universitycity.org/farmersmarkets,regular
2760113374,city,Philadelphia,addr
2760113374,housenumber,8424,addr
2760113374,postcode,19118,addr
2760113374,state,PA,addr
2760113374,street,Germantown Avenue,addr
2760113374,name,Weavers Way Co-op - Chestnut Hill,regular
2760113374,opening_hours,"M-Sa: 7:00-21:00, Su: 8:00-21:00",regular
2760113374,operator,Weaver's Way Community Programs,regular
2760113374,shop,farm,regular
2760113374,source,http://weaversway.coop/pages/weavers-way-chestnut-hill,regular
2760113838,city,Philadelphia,addr
2760113838,full,Carpenter Lane and Green Street,addr
2760113838,postcode,19119,addr
2760113838,name,Weaver's Way Farmstand,regular
2760113838,opening_hours,May-Oct: Th 15:00-19:00,regular
2760113838,operator,Weaver's Way/Food to City,regular
2760113838,shop,farm,regular
2760113838,source,http://www.weaversway.coop/pages/weavers-way-mt-airy,regular
2760116864,city,Philadelphia,addr
2760116864,housenumber,4610,addr
2760116864,postcode,19139,addr
2760116864,street,Market Street,addr
2760116864,name,Walnut Hill Farmstand,regular
2760116864,opening_hours,Jun-Oct: Tu 15:00-18:00; alt W 11:00-15:00,regular
2760116864,operator,Enterprise Center/Food to City,regular
2760116864,shop,farm,regular
2760116864,source,http://food.visitphilly.com/walnut-hill-community-farm-and-farmstand/,regular
2760130455,city,Philadelphia,addr
2760130455,housenumber,5267,addr
2760130455,postcode,19144,addr
2760130455,street,Germantown Avenue,addr
2760130455,name,Grumblethorpe Farmstand,regular
2760130455,opening_hours,"Jun-Sep:Sa 9:00 - 15:00, PH Off",regular
2760130455,operator,Grumblethorpe House,regular
2760130455,phone,(215) 843-4820,regular
2760130455,shop,farm,regular
2760130455,source,https://www.facebook.com/GrumblethorpeManor,regular
2760130455,website,http://www.localharvest.org/grumblethorpe-farmstand-M22738,regular
2760147086,city,Philadelphia,addr
2760147086,full,21st Street and W Susquehanna Ave,addr
2760147086,postcode,19123,addr
2760147086,name,Shar-Nels Farmstand,regular
2760147086,opening_hours,Jun-Oct:Th-Fr 10:00-17:00; Sa 9:00-16:00,regular
2760147086,operator,Nelson Jones,regular
2760147086,shop,farm,regular
2760147086,source,http://www.triposo.com/poi/T__51efd7d1ec21,regular
2760151444,city,Philadelphia,addr
2760151444,housenumber,4300,addr
2760151444,postcode,19131,addr
2760151444,street,Monument Road,addr
2760151444,name,Heritage Farm Farmstand,regular
2760151444,opening_hours,May 14-Oc 15t: Th 15:30-18:00,regular
2760151444,operator,Methodist Family Services,regular
2760151444,shop,farm,regular
2760151444,website,http://heritagefarmphiladelphia.org/farmstand/,regular
2760154351,city,Philadelphia,addr
2760154351,full,N 27th Street and W Maser Street,addr
2760154351,postcode,19121,addr
2760154351,name,New Growth Project Farmstand,regular
2760154351,opening_hours,Sa 9:30-14:30,regular
2760154351,operator,New Growth Project/Maratho,regular
2760154351,shop,farm,regular
2760154351,source,http://new-growth-project-farmstand.placestars.com/,regular
2760163290,city,Philadelphia,addr
2760163290,housenumber,1400,addr
2760163290,postcode,19130,addr
2760163290,street,Ridge Avenue,addr
2760163290,amenity,marketplace,regular
2760163290,name,Francisville Farmers Market,regular
2760163290,opening_hours,Jun-Oct: Sa 10:00-14:00,regular
2760163290,operator,Francisville Neighborhood D,regular
2760163290,website,http://francisvillefarmersmarket.com/,regular
2760164873,city,Philadelphia,addr
2760164873,housenumber,215,addr
2760164873,postcode,19144,addr
2760164873,street,East Penn Street,addr
2760164873,amenity,marketplace,regular
2760164873,name,Germantown Kitchen Garden Farmers Market,regular
2760164873,opening_hours,"Week 01-53 We 15:00-18:30; PH off  ""Not open 2015 Per their Facebook Page""",regular
2760164873,operator,Germantown Kitchen Garden,regular
2760164873,shop,farm,regular
2760164873,website,https://www.facebook.com/pages/Germantown-Kitchen-Garden/189168871110366,regular
2760171006,city,Philadelphia,addr
2760171006,housenumber,1552,addr
2760171006,postcode,19150,addr
2760171006,street,Wadsworth Avenue,addr
2760171006,amenity,marketplace,regular
2760171006,name,Growing for Good Farmers Market,regular
2760171006,opening_hours,We 11:00-15:00,regular
2760171006,operator,Green Sanctuary Earth Institute,regular
2760171006,shop,farm,regular
2764609412,city,Philadelphia,addr
2764609412,housenumber,2717,addr
2764609412,postcode,19137,addr
2764609412,state,PA,addr
2764609412,street,Kirkbride Street,addr
2764609412,amenity,social_facility,regular
2764609412,phone,215-288-7505,contact
2764609412,name,Bridesburg United Methodist Church,regular
2764609412,note,Clients in 19134 or 19137 can visit once per week. Bring bags. Also distributes senior boxes once/month.,regular
2764609412,opening_hours,"Tu 11:00-14:30,18:00-19:30, Th 11:00-13:00",regular
2764609412,social_facility,food_bank,regular
2764609416,city,Philadelphia,addr
2764609416,housenumber,4520,addr
2764609416,postcode,19135,addr
2764609416,state,PA,addr
2764609416,street,Benner Street,addr
2764609416,amenity,social_facility,regular
2764609416,phone,215-548-3788,contact
2764609416,name,Centre D'adoration Chretienne,regular
2764609416,opening_hours,"Tu,Th 19:00-21:00",regular
2764609416,social_facility,food_bank,regular
2764609421,city,Philadelphia,addr
2764609421,housenumber,2200,addr
2764609421,postcode,19133,addr
2764609421,state,PA,addr
2764609421,street,Germantown Avenue,addr
2764609421,amenity,social_facility,regular
2764609421,phone,215-236-9930,contact
2764609421,name,"Children's Mission, Inc.",regular
2764609421,opening_hours,"Su 10:00-11:00 open ""Breakfast"", We 17:30-18:00 open ""Dinner"", Sa[2] 14:00-16:00",regular
2764609421,social_facility,food_bank,regular
2764609421,source,http://www.hungercoalition.org/pantry-map,regular
2764609425,city,Philadelphia,addr
2764609425,housenumber,1921,addr
2764609425,postcode,19134,addr
2764609425,state,PA,addr
2764609425,street,East Venango Street,addr
2764609425,amenity,social_facility,regular
2764609425,phone,215-300-4917,contact
2764609425,name,Christ Bible Fellowship Church of Philadelphia,regular
2764609425,note,Serves only 19134 ZIP Code.,regular
2764609425,opening_hours,Sa[3] 10:00-12:00,regular
2764609425,social_facility,food_bank,regular
2764609429,city,Philadelphia,addr
2764609429,housenumber,2801,addr
2764609429,postcode,19134,addr
2764609429,state,PA,addr
2764609429,street,Frankford Avenue,addr
2764609429,amenity,social_facility,regular
2764609429,phone,215-426-2200,contact
2764609429,name,Community Women's Edu Project,regular
2764609429,opening_hours,Mo-Fr 09:00-16:00,regular
2764609429,social_facility,food_bank,regular
2764609432,city,Philadelphia,addr
2764609432,housenumber,3439,addr
2764609432,postcode,19140,addr
2764609432,state,PA,addr
2764609432,street,North Hutchinson,addr
2764609432,amenity,social_facility,regular
2764609432,phone,215-763-8870,contact
2764609432,name,Congreso de Latinos Unidos,regular
2764609432,note,Not open to the public.,regular
2764609432,opening_hours,Mo-Fr 08:30-11:00,regular
2764609432,social_facility,food_bank,regular
2764609440,city,Philadelphia,addr
2764609440,housenumber,2527,addr
2764609440,postcode,19132,addr
2764609440,state,PA,addr
2764609440,street,West Allegheny Avenue,addr
2764609440,amenity,social_facility,regular
2764609440,phone,215-221-5050,contact
2764609440,name,Devereux UMC (Church Lunch Program),regular
2764609440,note,Call for emergencies.,regular
2764609440,opening_hours,"Sa[3] 11:00-12:30, Aug off",regular
2764609440,social_facility,food_bank,regular
2764609443,city,Philadelphia,addr
2764609443,housenumber,3252,addr
2764609443,postcode,19129,addr
2764609443,state,PA,addr
2764609443,street,North Etting Street,addr
2764609443,amenity,social_facility,regular
2764609443,phone,215-385-0738,contact
2764609443,name,Drug Task Force Ministry,regular
2764609443,opening_hours,"Mo 10:00-18:00, We,Fr 10:00-14:00",regular
2764609443,social_facility,food_bank,regular
2764609447,city,Philadelphia,addr
2764609447,housenumber,3040-44,addr
2764609447,postcode,19133,addr
2764609447,state,PA,addr
2764609447,street,Germantown Avenue,addr
2764609447,amenity,social_facility,regular
2764609447,phone,215-225-3530,contact
2764609447,name,Father's House of Prayer,regular
2764609447,opening_hours,"Fr 14:30-16:30, Sa 15:00-17:00",regular
2764609447,social_facility,food_bank,regular
2764609448,city,Philadelphia,addr
2764609448,housenumber,2509,addr
2764609448,postcode,19132,addr
2764609448,state,PA,addr
2764609448,street,North 30th Street,addr
2764609448,amenity,social_facility,regular
2764609448,phone,215-229-3608,contact
2764609448,name,First Church Worship Center (Safe Haven),regular
2764609448,opening_hours,"Tu[2] 12:00-14:00 open ""Food pantry"", Th[4] 12:00-13:30 open ""Soup kitchen""",regular
2764609448,social_facility,food_bank,regular
2764609451,city,Philadelphia,addr
2764609451,housenumber,1429,addr
2764609451,postcode,19132,addr
2764609451,state,PA,addr
2764609451,street,West Clearfield Street,addr
2764609451,amenity,social_facility,regular
2764609451,phone,215-424-6381,contact
2764609451,name,Gather the People House,regular
2764609451,opening_hours,We 13:00-15:00,regular
2764609451,social_facility,food_bank,regular
2764609452,city,Philadelphia,addr
2764609452,housenumber,2543,addr
2764609452,postcode,19132,addr
2764609452,state,PA,addr
2764609452,street,West Lehigh Avenue,addr
2764609452,amenity,social_facility,regular
2764609452,phone,215-229-2967,contact
2764609452,name,Geiger Memorial Brethren,regular
2764609452,note,"Food distributed beginning either Tuesday or Wednesday, or both days if there is enough.",regular
2764609452,opening_hours,"Su 08:30+ ""Breakfast"", Tu-We 10:00-15:00",regular
2764609452,social_facility,food_bank,regular
2764609455,city,Philadelphia,addr
2764609455,housenumber,2200,addr
2764609455,postcode,19132,addr
2764609455,state,PA,addr
2764609455,street,North Cleveland Street,addr
2764609455,amenity,social_facility,regular
2764609455,phone,215-236-5848,contact
2764609455,name,Grands as Parents Inc.,regular
2764609455,note,Call for emergencies.,regular
2764609455,opening_hours,Fr 10:00-11:30,regular
2764609455,social_facility,food_bank,regular
2764609458,city,Philadelphia,addr
2764609458,housenumber,2719,addr
2764609458,postcode,19133,addr
2764609458,state,PA,addr
2764609458,street,North Reese Street,addr
2764609458,amenity,social_facility,regular
2764609458,phone,215-430-0414,contact
2764609458,name,Grupo Cristiano De Entrenamiento,regular
2764609458,opening_hours,"Tu,Fr 14:00-16:00",regular
2764609458,social_facility,food_bank,regular
2764609459,city,Philadelphia,addr
2764609459,housenumber,508,addr
2764609459,postcode,19133,addr
2764609459,state,PA,addr
2764609459,street,West Cumberland Street,addr
2764609459,amenity,social_facility,regular
2764609459,phone,215-393-7650,contact
2764609459,name,Hope Prison Ministries,regular
2764609459,opening_hours,"Fr 12:00-14:00, Sa[2] 13:00-17:00",regular
2764609459,social_facility,food_bank,regular
2764609462,city,Philadelphia,addr
2764609462,housenumber,901,addr
2764609462,postcode,19133,addr
2764609462,state,PA,addr
2764609462,street,West Lehigh Avenue,addr
2764609462,amenity,social_facility,regular
2764609462,phone,267-825-0318,contact
2764609462,name,Iglesia Sol De Justicia,regular
2764609462,opening_hours,"We 11:00-15:00, Th 13:00-16:00",regular
2764609462,phone,(267) 825-0318,regular
2764609462,social_facility,food_bank,regular
2764609462,source,http://www.hungercoalition.org/,regular
2764609463,city,Philadelphia,addr
2764609463,housenumber,1845,addr
2764609463,postcode,19132,addr
2764609463,state,PA,addr
2764609463,street,West Huntingdon Street,addr
2764609463,amenity,social_facility,regular
2764609463,phone,215-227-4214,contact
2764609463,name,James Spring Memorial Baptist Church,regular
2764609463,opening_hours,Fri 9:30 AM - 11:30 AM,regular
2764609463,phone,(215) 227-4214,regular
2764609463,social_facility,food_bank,regular
2764609463,source,http://www.hungercoalition.org/pantry-map,regular
2764609465,city,Philadelphia,addr
2764609465,housenumber,3050,addr
2764609465,postcode,19132,addr
2764609465,state,PA,addr
2764609465,street,North 22nd Street,addr
2764609465,amenity,social_facility,regular
2764609465,phone,215-729-2373,contact
2764609465,name,Jones Memorial Church,regular
2764609465,opening_hours,Mo[2] 13:00-15:00,regular
2764609465,social_facility,food_bank,regular
2764609467,city,Philadelphia,addr
2764609467,housenumber,2440,addr
2764609467,postcode,19132,addr
2764609467,state,PA,addr
2764609467,street,North 15th Street,addr
2764609467,amenity,social_facility,regular
2764609467,phone,"We 17:00-19:00, Sa 14:00-16:00",contact
2764609467,name,Jubilee Commandment Keepers Church,regular
2764609467,operator,Wed 5:00 PM - 7:00 PM,regular
2764609467,phone,(215) 223-7180,regular
2764609467,social_facility,food_bank,regular
2764609467,source,http://www.hungercoalition.org/,regular
2764609471,city,Philadelphia,addr
2764609471,housenumber,3371,addr
2764609471,postcode,19134,addr
2764609471,state,PA,addr
2764609471,street,Frankford Avenue,addr
2764609471,amenity,social_facility,regular
2764609471,phone,215-634-4960,contact
2764609471,name,Kensington Assembly of God,regular
2764609471,opening_hours,"We 09:00-12:00 ""Give out food twice a month""",regular
2764609471,social_facility,food_bank,regular
2764609473,city,Philadelphia,addr
2764609473,housenumber,2259,addr
2764609473,postcode,19133,addr
2764609473,state,PA,addr
2764609473,street,North 5th Street,addr
2764609473,amenity,social_facility,regular
2764609473,phone,214-939-3584,contact
2764609473,name,Moorish Science Temple of America,regular
2764609473,note,"Open either the second or third Saturday of the month.Pantry starts at 1:30 PM until the food runs out
",regular
2764609473,opening_hours,Sat 1:30 PM - 4:30 PM Either Second or Third Saturday of the Month,regular
2764609473,phone,(215) 939-3594,regular
2764609473,social_facility,food_bank,regular
2764609473,source,http://www.hungercoalition.org/,regular
2764609475,city,Philadelphia,addr
2764609475,housenumber,2326,addr
2764609475,postcode,19132,addr
2764609475,state,PA,addr
2764609475,street,North 31st Street,addr
2764609475,amenity,social_facility,regular
2764609475,phone,215-236-8965,contact
2764609475,name,Morning Star Church of God in Christ,regular
2764609475,note,Referral required.,regular
2764609475,opening_hours,"Mo[2,3],Tu[2,3],Th[2,3],Fr[2,3] 15:00-18:00",regular
2764609475,social_facility,food_bank,regular
2764609477,city,Philadelphia,addr
2764609477,housenumber,2701,addr
2764609477,postcode,19133,addr
2764609477,state,PA,addr
2764609477,street,North 12th Street,addr
2764609477,amenity,social_facility,regular
2764609477,phone,215-223-4046,contact
2764609477,name,Morris Chapel,regular
2764609477,note,Call for emergencies.,regular
2764609477,opening_hours,Thus 11:00 AM - 1:00 PM,regular
2764609477,phone,(215) 223-4046,regular
2764609477,social_facility,food_bank,regular
2764609477,source,http://www.hungercoalition.org/,regular
2764609479,city,Philadelphia,addr
2764609479,housenumber,2565,addr
2764609479,postcode,19133,addr
2764609479,state,PA,addr
2764609479,street,Germantown Avenue,addr
2764609479,amenity,social_facility,regular
2764609479,phone,215-226-1486,contact
2764609479,name,Neighborhood Action Bureau,regular
2764609479,opening_hours,"Mo,We,Th 09:00-13:00",regular
2764609479,phone,(215) 350-4735,regular
2764609479,social_facility,food_bank,regular
2764609479,source,http://www.hungercoalition.org/,regular
2764609481,city,Philadelphia,addr
2764609481,housenumber,2419-2423,addr
2764609481,postcode,19132,addr
2764609481,state,PA,addr
2764609481,street,North 27th Street,addr
2764609481,amenity,social_facility,regular
2764609481,phone,215-228-5822,contact
2764609481,name,North Penn Baptist Church,regular
2764609481,note,ID required.,regular
2764609481,opening_hours,Sa[3] 09:00-11:00,regular
2764609481,social_facility,food_bank,regular
2764609483,city,Philadelphia,addr
2764609483,housenumber,2909,addr
2764609483,postcode,19132,addr
2764609483,state,PA,addr
2764609483,street,North 8th Street,addr
2764609483,amenity,place_of_worship,regular
2764609483,phone,215-228-4161,contact
2764609483,denomination,baptist,regular
2764609483,name,North Providence Baptist Church,regular
2764609483,opening_hours,"Tu 18:00-20:00, May-Sep off",regular
2764609483,religion,christian,regular
2764609485,city,Philadelphia,addr
2764609485,housenumber,507,addr
2764609485,postcode,19133,addr
2764609485,state,PA,addr
2764609485,street,West York Street,addr
2764609485,amenity,social_facility,regular
2764609485,phone,215-939-7866,contact
2764609485,name,Operation 2nd Chance,regular
2764609485,opening_hours,"Mo,We 09:00-17:00",regular
2764609485,social_facility,food_bank,regular
2764609487,city,Philadelphia,addr
